OUTDOOR OBSESSION--MO,"201 EAST ELM ST., HARTVILLE, MO  65667",417-380-1313,,37.2549,-92.5084
EAST FORK GUNS & COLLECTIBLES--MO,"704 MAIN ST., MACON, MO  63552",660-385-2516,,39.7346,-92.4645
COYOTE CREEK LLC--MN,"3600 S BROADWAY, ROCHESTER, MN  55904",507-289-8308,,43.9693,-92.463
"SECURITY SPORTING GOODS, INC--LA","2220 MEMORIAL DR., ALEXANDRIA, LA  71301",318-445-6246,,31.281,-92.4613
"RED RIVER MARINE, INC--LA","621 NORTH 3RD  ST., ALEXANDRIA, LA  71301",318-487-1274,,31.3212,-92.4571
LUCAS ARCHERY--MO,"2531 HWY. DD, MOBERLY, MO  65270",660-263-5188,,39.4348,-92.4519
ARCHER'S OBSESSION---MN,"7270 INDUSTRIAL ROAD, SAGINAW, MN  55779",218-729-0702,,46.8939,-92.4461
ARCHERY HEADQUARTERS---MN,"3440 NORTHERN VALLEY PLACE N.E., ROCHESTER, MN  55906",507-282-3507,,44.0589,-92.4461
CEDAR FALLS SCHEELS,"402 VIKING PLAZA DR., CEDAR FALLS, IA  50613",,,42.4804,-92.4443
COLLEGE SQUARE SCHEELS---IA,"402 VIKING PLAZA DR., CEDAR FALLS, IA  50613",319-277-3033,,42.4805,-92.4443
"JAY'S ARCHERY SUPPLY, LLC--LA","2401 VETERANS MEMORIAL HWY., EUNICE, LA  70535",337-884-1519,,30.544,-92.4275
HUNTER'S CHOICE---AR,"1120 JIM'S LANE, CONWAY, AR  72032",501-327-2697,,35.0934,-92.4103
GIBBS GROCERY & HUNTERS OUTPOST--AR,"7781 HWY. 167 S., SHERIDAN, AR  72150",870-942-5284,,34.2023,-92.4085
LOUISIANA ARCHERY & SPORTS CENTER--LA,"2870  HWY 28 EAST, PINEVILLE, LA  71360",318-445-9370,,31.3323,-92.4023
BOB'S GUNS & ARCHERY---AR,"209 SOUTH COLLEGE ST, MOUNTAIN HOME, AR  72653",870-425-7979,,36.3382,-92.3802
GREGERSON ACE HARDWARE--WI,"880 CEDAR ST, BALDWIN, WI  54002",(715) 684-3246,,44.9565,-92.3736
MIKE'S ARCHERY---IA,"1904 FALLS AVE., WATERLOO, IA  50701",319-233-7443,,42.4996,-92.3704
ESCAPE OUTDOORS---AR,"1251  HWY.  62  E., MOUNTAIN HOME, AR  72653",870-424-3422,,36.3511,-92.3641
ARCHER'S ADVANTAGE---AR,"6805-B  WEST  12TH  ST., LITTLE ROCK, AR  72204",501-663-2245,,34.7417,-92.3499
12 RING ARCHERY---AR,"33 DACE PLACE, CONWAY, AR  72032",501-472-1097,,35.0612,-92.3436
POWDER HORN GUNS & ARCHERY---MO,"1915 PARIS RD., COLUMBIA, MO  65201",573-875-4867,,38.9668,-92.3098
"FUR, FIN & FEATHER SPORTING GOODS--WI","24644 STATE RD. 3570, SIREN, WI  54872",715-349-8445,,45.8262,-92.2983
"DAMAGE, INC. CUSTOM ARCHERY--IA","313 CENTRAL AVE., EVANSDALE, IA  50707",319-427-0230,,42.4692,-92.2933
BULLETS & BOWS---LA,"110 W. LOUISIANA AVE., RAYNE, LA  70578",337-334-0033,,30.2361,-92.2692
FORT THOMPSON--AR,"5802 WARDEN RD., SHERWOOD, AR  72120",501-835-3006,,34.8079,-92.2097
"MSX NEXGEN, INC--MN","105 HWY 30 WEST, CHATFIELD, MN  55923",507-867-4399,,43.8511,-92.1937
PIN OAK ARCHERY---MO,"31735 OAK ROAD, PURDY, MO  65734",417-632-4767,,38.9514,-92.1618
L & M SPORTING GOODS--LA,"921 THOMAS RD., WEST MONROE, LA  71292",318-325-2663,,32.4936,-92.1565
CHALSTROM'S ARCHERY--WI,"5067 RICE LAKE RD., DULUTH, MN  55803",218-726-0094,,46.8776,-92.1562
AARON'S ARCHERY--MO,"2205 ST. RT. P, NEWBURG, MO  65550",573-762-2226,,37.7843,-92.1428
IR OUTDOORS--MN,"436 COVENTRY RD., HOYT LAKES, MN  55750",218-225-4155,,47.5161,-92.1299
INGRAM ARCHERY--AR,"789 ROSEBUD RD., QUITMAN, AR  72131",501-589-2697,,35.3605,-92.1242
OUTDOOR ADVENTURE CENTER--MO,"BUILDING 2290, FLW K., FORT LEONARD WOOD, MO  65473",573-596-0974,,37.7623,-92.1166
"BAYOULAND BOWHUNTERS & OUTFITTERS, INC.","908 RIDGE ROAD #4, DUSON, LA  70529",337-993-8284,,30.1818,-92.1155
CUSTOM ARCHERY & OUTDOORS--WI,", SUPERIOR, WI  54880",715-399-9900,,46.7208,-92.1041
SPOTTED DOG SPORTING GOODS---LA,"6441 HWY. 165, COLUMBIA, LA  71418",318-649-7004,,32.0608,-92.0991
SPORTSMAN'S CHOICE---WI,"721 BELKNAP, SUPERIOR, WI  54880",715-394-6077,,46.7206,-92.0889
"ST. LANDRY LUMBER CO., LTD--LA","207 N. RAILROAD AVE., OPELOUSAS, LA  70570",337-942-2227,,30.5359,-92.0878
HUNTER'S REFUGE---AR,"7013 DOLLARWAY ROAD, WHITEHALL, AR  71602",870-247-9000,,34.2618,-92.0815
ATCHAFALAYA OUTFITTERS--LA,"1432 LINWOOD DR., OPELOUSAS, LA  70570",337-407-9921,,30.4961,-92.0741
LAFAYETTE SHOOTERS---LA,"3520 AMBASSADOR CAFFEY PKWY., LAFAYETTE, LA  70503",337-988-1193   ,,30.1717,-92.0616
POOKIE'S ARCHERY---LA,"7735 HWY 1, MANSURA, LA  71350",318-253-9001,,31.083,-92.0553
GANDER'S GUN & ARCHERY SUPPLY--MO,"5520  HWY.  M, SHELBYVILLE, MO  63469",660-284-6627,,39.8779,-92.0517
SPORT ABOUT--AR,"1001 WEST 1ST AVE., CROSSETT, AR  71635",870-364-3563,,33.1349,-91.9743
NESHOBA SPORTS--AR,"2366 HEBER SPRINGS RD. N., TUMBLING SHOALS, AR  72581",501-887-9055,,35.5415,-91.9679
SIMMON'S SPORTING GOODS---LA,"918 N WASHINGTON STREET, BASTROP, LA  71220",318-283-2688,,32.7859,-91.9136
BROKEN BOW ARCHERY--MO,"2121 EAST STATE ROUTE K, WEST PLAINS, MO  65775",417-256-2697,,36.7279,-91.8939
HIDDEN CREEK OUTDOORS--AR,"71 E. MAIN ST., MELBOURNE, AR  72556",870-368-4361,,36.0589,-91.8863
"DJ'S OUTDOORS, LLC.--LA","10181 HWY. 8, HARRISONBURG, LA  71340",318-339-6838,,31.739,-91.873
SPORTSMAN'S HDQTRS.---WI,"460TH  5TH  AVE. W., MINONG, WI  54859",715-466-2171,,46.1007,-91.8265
ACADIANA OUTFITTERS--LA,"PO BOX 10065, NEW IBERIA, LA  70560",337-365-7361,,30.0035,-91.8187
DONALDSON'S GUN SHOP---AR,"125 WEST GATE DR., MONTICELLO, AR  71655",870-460-0070,,33.6223,-91.8041
PALO OUTDOORS--IA,"1204 1ST   ST., PALO, IA  52324",319-851-5290,,42.0703,-91.7953
RAINBOW HOME CENTER--WI,"1124 HAMMOND AVE, RICE LAKE, WI  54868",715/234/8118,,45.5154,-91.7396
AFFINITY ARCHERY--IA,"711 CENTER POINT RD. NE, CEDAR RAPIDS, IA  52402",319-364-4795,,41.9918,-91.6615
SPORTSMANS EDGE---AR,"292 HWY. 62 WEST, ASH FLAT, AR  72513",870-994-3651,,33.3098,-91.6535
RAZORBACK ARCHERY--AR,"HWY 26 EAST 10729, ASH FLAT, AR  72513",870-994-7850,,36.224,-91.6085
IOWA CITY SCHEELS-IA,"1461 CORAL RIDGE AVE., CORALVILLE, IA  52241-2801",319-625-9959,,41.6937,-91.6084
MIKE'S BOW SHOP--IA,"1812 SISK LANE, SALEM, IA  52649",319-986-5355,,40.868,-91.5616
"MACK'S SPORT SHOP, LLLP--AR","2335 HWY 63 NORTH, STUTTGART, AR  72160",870-673-6960 ,,34.5341,-91.5585
HEWITT'S ARCHERY & PRO SHOP--LA,"201 SOUTH E.E. WALLACE BLVD., FERRIDAY, LA  71334",318-757-3319,,31.631,-91.5549
AMERICAN OUTDOORS SPORTING--IA,", MT. PLEASANT, IA  52641",319-385-7255,,40.9717,-91.5488
INDIAN TRAIL ARCHERY--MO,"1521 N. HWY 19, SALEM, MO  65560",573-729-9593,,37.6318,-91.5356
"FIN & FEATHER, INC.---IA","125 HWY. 1 WEST, IOWA CITY, IA  52246",319-354-9144,,41.6627,-91.5228
BUTCH'S SPORTS WORLD--MO,"707 Marion City Rd., PALMYRA, MO  63461",573-769-3536,,39.7943,-91.5163
GUN & BOW RACK--AR,"202 W. MAIN STREET, HARDY, AR  72542",870-847-3215,,36.3161,-91.4848
SPORTSMEN'S UNLIMITED---IA,"866 ALLAMAKEE ST., WAUKUN, IA  52172",563-568-4955,,43.278,-91.4756
FANNING'S 66 OUTPOST--MO,"5957 HWY ZZ, CUBA, MO  65453",573-885-1474,,38.0371,-91.4692
OZARK'S ARCHERY--MO,"Y HWY, BIRCH TREE, MO  65438",(660)563-1689,,36.9648,-91.4585
EAU CLAIRE SCHEELS---WI,"4710 GOLF ROAD, EAU CLAIRE, WI  54701-8926",715-833-1886,,44.7717,-91.4457
DC SPORTING GOODS---MO,"215 EAST NINTH ST., HERMANN, MO  65041",573-486-2826,,38.6998,-91.4356
MOULDY'S ARCHERY & TACKLE--WI,"2863 SOUTH PRAIRIE VIEW RD., CHIPPEWA FALLS, WI  54729",715-723-3607,,44.8844,-91.4241
KENT'S CUSTOM STRINGS--IA,"3033 AVE. H, FORT MADISON, IA  52627",319-372-8170,,40.6307,-91.3504
GAME MASTERS---IL,"5100 BROADWAY, QUINCY, IL  62301",866-841-4263,,39.9338,-91.3347
OLD BARN TAXIDERMY--IA,"2772 OLD RD. 103, FORT MADISON, IA  52627",319-470-8117,,40.6298,-91.3145
OUTLAW SPORTING GOODS--MS,"717 HWY 82 WEST, GREENWOOD, MS  38930",662-459-9054,,33.3294,-91.292
"MONSOOR'S SPORT SHOP, INC.---WI","517 COPELAND AVE., LA CROSSE, WI  54603",608-784-0482,,43.8332,-91.2501
LACROSSE ARCHERY---WI,"DBA. LACROSSE ARCHERY---WI, ONALASKA, WI  54650",608-781-7752,,43.8844,-91.2351
SPILLWAY SPORTSMAN---LA,"1920 AMERICAN WAY, PORT ALLEN, LA  70767",225-749-3680,,30.4143,-91.2244
OAK GROVE ARCHERY--MO,"953 E. SPRING FIELD, SULLIVAN, MO  63080",636-578-5000,,38.2252,-91.1512
BOWIE OUTFITTERS---LA,"8630 PERKINS RD, BATON ROUGE, LA  70810",225-766-1200,,30.3874,-91.1042
HORN'S ARCHERY--AR,"204 FRONT ST., PORTIA, AR  72457",870-886-3603,,36.0857,-91.0649
RIVER BLUFF ARCHERY---MO,"4785 ST. ANN RD., WASHINGTON, MO  63090",636-239-5807,,38.5169,-91.0426
STIMPSON ARCHERY---IL,"RR1 BOX 85A, CARMAN, IL  61425",309-337-1924,,40.762,-91.0299
"A+  ARCHERY, INC.---LA","14216 GREENWELL SPRINGS RD., GREENWELL SPRINGS, LA  70739",225-261-7506,,30.512,-91.0296
HICKORY RIDGE ARCHERY--WI,"10597 HICKORY RD., BLOOMINGTON, WI  53804",608-994-3050,,42.9017,-90.9458
BUCKNER'S OUTDOOR WORLD--MS,"DELTA OUTFITTERS, VICKSBURG, MS  39183",601-636-5102,,32.3526,-90.8779
COUNTY LINE ARCHERY---WI,"N2502 ELGER ROAD, HUMBIRD, WI  54746-8104",715-964-5141,,44.5243,-90.8724
BIG KREEK OUTDOORS--AR,"10302 HWY. 63N, BONO, AR  72416",870-932-1615,,35.8972,-90.7996
B & L SPORTS---WI,"7578 DEERWOOD RD., SPARTA, WI  54656",800-824-5541,,44.064,-90.7811
STRAIGHT-N-ARROW---WI,"10498 ECKBERG AVE, SPARTA, WI  54656",608-272-3936,,44.0313,-90.78
SILENT OUTDOORS--WI,"2700 RILEY RD., SPARTA, WI  54656",608-269-2600,,43.938,-90.7732
D.N.W. OUTDOORS---AR,"1711 EAST PARKER ROAD, JONESBORO, AR  72404",870-972-5827  ,,35.8061,-90.6886
CROOKED CREEK OUTDOORS--IL,"1025 WEST GRANT STREET, MACOMB, IL  61455",309-837-3000,,40.4477,-90.6865
SLATER'S QUALITY OUTDOORS--MS,"149 N. M.L.K.J. DRIVE, INDIANOLA, MS  38751",662-207-0105,,33.451,-90.6551
ALL SEASON SPORTS ARCHERY LLC--WI,"415 WEST US HWY 10, NEILLISZILLE, WI  54456",715-797-2770,,44.5107,-90.6394
MIKE'S BAIT & TACKLE-MO,"18 MAIN ST., ST PETERS, MO  63376",636-279-1093,,38.8024,-90.6273
BADERS SPORTS CENTER--WI,"W10301 MAIN ST., KENNAN, WI  54537",715-474-3311,,45.5312,-90.5919
MATHES SPORTS--MO,"5175 HWY 21, HOUSE SPRINGS, MO  63051",636-948-2161,,38.3783,-90.5825
OVERDRAWN ARCHERY--WI,"W3510 CTY RD K, LOYAL, WI  54446",715-223-2572,,44.7269,-90.4961
GRISWOLD ARCHERY---IL,"1565 STATE HWY. 164, CAMERON, IL  61423",309-342-7889,,40.9472,-90.4855
ARCHERY & FISHING UNLIMITED-LA,"47027 N MORRISON BLVD, HAMMOND, LA  70401",985-549-0902,,30.5204,-90.4828
DENNIS SPORTING GOODS---MO,"#1 GRAVIOS, FENTON, MO  63026",636-343-9447,,38.5127,-90.4466
MEGA SPORTS--MO,"780 MAPLE VALLEY DR., FARMINGTON, MO  63640",573-756-8999,,37.7928,-90.437
DENNIS OUTDOORS--POPLAR BLUFF,"3064 SOUTH WESTWOOD BLVD., POPLAR BLUFF, MO  63901",573-686-1744,,36.7332,-90.4349
BROOKVIEW ARCHERY--IL,"109 BROOKVIEW DR., ABINGDON, IL  61410",309-462-5355,,40.793,-90.4125
DUNN'S SPORTING GOODS--MO,"8733 COMMERCIAL BLVD., PEVELY, MO  63070",636-475-4240,,38.2887,-90.3943
REDNECKS RACKS AND REELS LLC,"ATTN: JUSTIN, POPLAR BLUFF, MO  63901",573-785-6914,,36.757,-90.3929
OUTDOOR EXPRESS---LA,"14252 HWY. 90, BOUTTE, LA  70039",985-758-1228,,29.9049,-90.3774
SHAY CREEK SPORTS -- WI,"1281 N. 8TH ST., MEDFORD, WI  54451",715-748-2855,,45.1544,-90.3342
BETTER OUTDOORS--AR,"216 GREENWOOD AVE., LEPANTO, AR  72354",870-475-3337,,35.6122,-90.3305
CK ARCHERY--MO,"104 WEST COLLEGE, FREDERICKTOWN, MO  63645",573-783-6805,,37.5578,-90.2946
"GLENS SPORT SHOP, LLC--WI","10279 AMELIA RD., PITTSVILLE, WI  54466",715-884-6750,,44.4456,-90.2263
CHAG'S SPORTING GOODS---LA,"4740 VETERANS BLVD., METAIRIE, LA  70006",504-455-8636,,30.0052,-90.1893
"BULL'S EYE SPORTS, LLC---WI","1201 S. CENTRAL AVE., MARSHFIELD, WI  54449",715-384-6580,,44.6569,-90.1806
"B & B ARCHERY, INC---MS","810 CLEARMONT DRIVE, PEARL, MS  39208",601-939-4380,,32.2494,-90.1323
SPRINGSTEAD TRADING POST--WI,"3533 W HWY. 182, PARK FALLS, WI  54552",715-583-2201,,46.0246,-90.1059
AMERICAN HUNTER INC--LA,"2009 HWY 190 BYPASS, COVINGTON, LA  70433",985-892-2521,,30.4974,-90.1038
AMERICAN SPORT--IL,"543 SOUTH PROMENADE, HAVANA, IL  62644",309-543-3968,,40.286,-90.0692
SOUTHWESTERN ARCHERY---IL,"5490 MILLS BOTTOM RD, SHIPMAN, IL  62685",618-836-5875,,39.146,-90.0447
SHELBY FOREST ARCHERY---TN,"6003 WALSH ROAD, MILLINGTON, TN  38053",901-353-1772,,35.29,-90.0147
"FIRST SHOT ARCHERY, LLC--WI","5052 C.R. D, VESPER, WI  54489",715-569-4550,,44.4309,-89.979
AVERY OUTDOORS--TN,"335 CUMBERLAND ST., MEMPHIS, TN  38112",901-454-2567,,35.1438,-89.9692
"PAPPAS TRADING POST, LLC---WI","7345 HWY.14, ARENA, WI  53503",608-753-2022,,43.161,-89.9473
CHALMETTE BOW ACCESSORIES--LA,"5031 PARIS RD., BUSH, LA  70431",504-442-0515,,30.597,-89.944
BLEVIN'S ARCHERY--MO,"200 FRENCH LANE, PERRYVILLE, MO  63775",573-547-6112,,37.7244,-89.884
EVERYTHING ARCHERY---TN,"5454 PLEASANT VIEW ROAD, MEMPHIS, TN  38134",901-377-1113,,35.1741,-89.8817
CHOP'S ARCHERY--MS,"15 FORTENBERRY DR., FOXWORTH, MS  39483",601-736-4312,,31.2382,-89.8687
"EVERYDAY HUNTER, LLC--LA","1304 WASHINGTON ST., BOGALUSA, LA  70427",985-516-1215,,30.7982,-89.8591
GREENE OUTDOORS--MO,"128 W. MAIN ST., STEELE, MO  63877",573-695-4533,,36.0844,-89.83
HILLTOP ARCHERY--LA,"58315 HAROLD FORBES RD., ANGIE, LA  70426",985-848-9273,,30.9666,-89.8095
KEN'S BAYOU ARCHERY--LA,"1604 1/2 GAUSE BLVD. WEST, SLIDELL, LA  70460",985-641-2842,,30.2939,-89.7982
LAKEWAY ARCHERY & OUTFITTERS--MS,"197 SCENIC LOOP 333, GRENADA, MS  38901",662-227-9210,,33.8114,-89.7727
LOUISIANA OUTDOORS--LA,"39609 PUMP SLOUGH RD., PEARL RIVER, LA  70452",985-863-5263,,30.3805,-89.739
DORROH SEED & SUPPLY---MO,"2501 HWY. 84 E., HAYTI, MO  63851",573-359-2222,,36.2259,-89.7196
BACKWATER SPORTS---WI,"N. 2460  HWY. K, MERRILL, WI  54452",715-536-9056,,45.1903,-89.6799
PRESLEY'S OUTDOORS---IL,"1510 W. GARFIELD AVE., BARTONVILLE, IL  61607",309-697-1193,,40.6451,-89.6765
SPRINGFIELD SCHEELS---IL,"3801 S. MACARTHUR BLVD., SPRINGFIELD, IL  62711-6436",217-726-6330,,39.7426,-89.6717
NORTH AMERICAN OUTFITTERS--IL,"13104 U.S. HWY 40, HIGHLAND, IL  62249",618-651-1800,,38.761,-89.6588
PEKIN BASS & BOW---IL,"1304 DERBY STREET, PEKIN, IL  61554",309-347-3334,,40.5565,-89.6329
STATELINE ARCHERY--IL,"107 E. SPRING ST., FREEPORT, IL  61032",815-232-6221,,42.2974,-89.6173
SIKESTON SEED CO. --MO,"1014 LINN, SIKESTON, MO  63801",573-471-2280,,36.8811,-89.574
FEEDERS SUPPLY---MO,"1014 LINN, SIKESTON, MO  63801",573-471-2518,,36.8811,-89.574
FOUTZ HUNTING & FISHING--MO,"68 S. PLAZA WAY, CAPE GIRARDEAU, MO  63701",573-335-0022,,37.3052,-89.5481
BUCKS N BULL'S ARCHERY---WI,"2221 POST RD, PLOVER, WI  54467-2861",715-341-2825,,44.4643,-89.5457
SHOOTER'S GUN SHOP--MO,"ATTN: CHRIS  ASMUS, CAPE GIRARDEAU, MO  63703",573-651-9091,,37.2856,-89.5403
HOLE-N-HIDE---MS,"1307 N. LAMAR BLVD., OXFORD, MS  38655",662-801-2082,,34.3793,-89.5108
Grunst Archery Lanes--WI,"3184 Boyce Dr., RHINELANDER, WI  54501",715-369-1419,,45.6185,-89.4403
HILLSIDE ARCHERY--WI,"1030 PAGE RD., HATLEY, WI  54440",715-297-6307,,44.8042,-89.4321
HOOKS-N-HORNS--IL,"14223 N. 4TH, DONNELLSON, IL  62019",217-537-3211,,39.0568,-89.426
HENKEL'S HOOK & ARROW--IL,"951 12TH STREET, CARLYLE, IL  62231",618-594-4818,,38.6147,-89.3729
B & M ARCHERY--IL,"25738-2300 N. AVE, PRINCETON, IL  61356",815-303-2432,,41.4809,-89.3594
BIG BUCK SPORTS---MS,"101 S 41ST AVE, HATTIESBURG, MS  39402",601-264-1882,,31.3237,-89.3493
LEAF RIVER OUTDOOR SPORTS--MS,"1718 EVELYN GANDY PARKWAY, HATTIESBURG, MS  39401",601-582-9175,,31.3686,-89.3126
S & L HOBBIES--IL,"11621 TIMBERLINE DR., GRANVILLE, IL  61326",815-830-2191,,41.2748,-89.2444
RANDY'S SPORTING GOODS---MS,"6682 US HWY. 98 WEST, HATTIESBURG, MS  39402",601-268-7164,,31.23,-89.1944
MIKE'S ARCHERY---IL,"203 CROAN ST., IRVINGTON, IL  62848",618-249-6641,,38.4349,-89.1619
J'S ARCHERY---WI,"2763 Hwy 45 North, ANTIGO, WI  54409",715-627-2697,,45.1698,-89.147
FERRELL & COMPANY--MS,"214 JAMES ST., UNION, MS  39365",601-774-8983,,32.5671,-89.114
BOWHUNTERS UNLIMITED---WI,"N  1180 TROUT RD, ANTIGO, WI  54409",715-627-4773,,45.084,-89.0837
LITTLE JON'S ARCHERY LLC--WI,"5346 MISSOURI ROAD, MARSHALL, WI  53559",608-478-0880,,43.1445,-89.0477
SELECT ARCHERY--IL,"474 WYLIE DR., NORMAL, IL  61761",309-862-2697,,40.4941,-89.0355
OBSESSION ARCHERY---IL,"8289 BURDEN RD, MACHESNEY PARK, IL  61115",815-877-1212,,42.3833,-89.0195
HUNT-N-GEAR--WI,"4336 MILTON AVE. SUITE 140, JANESVILLE, WI  53546",608-868-3913,,42.7338,-88.9848
BUCKSTOP ARCHERY #2--IL,"RR 2 BOW 39 A, BROWNSTOWN, IL  62418",618-427-5264,,39.0249,-88.9797
FINAL FLIGHT OUTFITTERS--TN,"5933 MARTIN HWY., UNION CITY, TN  38261",731-885-5056,,36.3916,-88.9762
SMILEY'S SPORT SHOP INC.---IL,"2049 IRELAND GROVE RD, BLOOMINGTON, IL  61704",309-663-1133,,40.4587,-88.963
PINE BLUFF ARCHERY---WI,"W823 COUNTY ROAD X, BERLIN, WI  54923",920-229-0699,,44.0268,-88.9014
ALL SEASONS ARCHERY--WI,", BEAVERDAM, WI  53916",920-885-2233,,43.4578,-88.8373
BERGEY ARCHERY---WI,"209 SOUTH MAIN ST., FORT ATKINSON, WI  53538",920-563-9229,,42.9266,-88.8367
HOLLIDAY FOOD AND SPORT--WI,"101 EUREKA STREET, RIPON, WI  54971",920-748-6262,,43.8471,-88.8362
BONE COLLECTOR STORE--IL,"4200 MBL DR., OTTAWA, IL  61350",815-587-8700,,41.383,-88.8299
PAIR OF DICE ARCHERY--WI,"W12890 SHELDON RD., BRANDON, WI  53919",920-960-6852,,43.7561,-88.8046
"HUNTER'S HAVEN, LCC---MS","3902 WESTGATE DR., TUPELO, MS  38801",662-841-0422,,34.2446,-88.7704
BUTCH'S TRI-CITY ARCHERY---WI,"N2980 STATE ROAD 22, CLINTONVILLE, WI  54929",715-526-3677,,44.6381,-88.7489
GARRETT'S SPORT CENTER---MS,"3505 8TH ST., MERIDIAN, MS  39305",601-483-4868,,32.3646,-88.7136
BLUFF CREEK OUTFITTERS---MS,"9700 HWY. 57, VANCLEAVE, MS  39565",228-826-2400,,30.483,-88.7118
"SCRUGGS FARM, LAWN, & GARDEN---MS","3575 TOM WATSON DR., SALTILLO, MS  38866",662-620-6165 ,,34.3118,-88.6984
SOUTHERN SPORTSMAN--MS,"1724 FRONT ST., MERIDIAN, MS  39301",601-693-4111,,32.3654,-88.6952
PADUCAH SHOOTERS SUPPLY--KY,"3919 CAIRO RD., PADUCAH, KY  42001",270-443-3758,,37.1024,-88.6644
HAAS OUTDOORS--MS,"1257 HWY. 45 S. ALT., WEST POINT, MS  39773",662-494-8859,,33.6271,-88.659
OLD 45 ARCHERY--WI,"N 2779 STATE HWY 15, HORTONVILLE, WI  54944",920-779-0922,,44.3351,-88.6399
RUDY'S SPORTING GOODS--TN,"132 MILLER LN., BETHEL SPRINGS, TN  38315",731-610-8209,,35.3013,-88.6393
BRYANT'S TAXIDERMY---IL,"179 N. MAIN ST., SENECA, IL  61360",815-357-8062,,41.3133,-88.6099
ARCHER'S QUEST--WI,"314 NORTH KOELLER, OSHKOSH, WI  54902",920-420-1828,,44.0228,-88.5815
BLUE RIDGE BACKWOODS--IL,"1410 NORTH MARKET ST., MONTICELLO, IL  61856",217-762-3123,,40.0372,-88.5747
"DRAVES ARCHERY, INC.---IL","1707 W. AVE. OF MIDAMERICA, EFFINGHAM, IL  62401",217-347-0291,,39.1378,-88.568
BOWS R US---MS,"7105 HIGHWAY 198 E, LUCEDALE, MS  39452",601-947-8848,,30.9247,-88.555
JON'S SPORT SHOP--WI,"2968 JACKSON DRIVE RD, OSHKOSH, WI  54901",920-233-5533,,44.0247,-88.5426
ALBERTSON'S ARCHERY---WI,"315 SOUTH SCHUYLER ST, NEOSHO, WI  53059",920-625-3088,,43.3095,-88.5182
LONNIE'S SPORTING GOODS--MS,"700 SOUTH HARPER, CORINTH, MS  38834",662-286-5571,,34.9205,-88.496
HURLEY ARCHERY---MS,"21200 HWY. 613, HURLEY, MS  39555",228-588-6741,,30.6517,-88.491
MEL'S SPORTING GOODS,"520 S. ELM, FLORA, IL  62839",618-662-8663,,38.6642,-88.4862
APPLETON SCHEELS---WI,"FOX RIVER MALL, APPLETON, WI  54913-8681",920-830-2977,,44.2703,-88.4692
INDIAN COUNTRY SPORTS--MI,"17 SOUTH FRONT ST., L'ANSE, MI  49946",906-524-6518,,46.7585,-88.4554
ARROW FLITE ARCHERY--WI,"W4185 PINE RD., CECIL, WI  54111",715-745-2688,,44.7991,-88.4532
MIDWESTERN SHOOTERS SUPPLY--WI,"191 CHURCH ST., LOMIRA, WI  53048",920-269-4995,,43.5847,-88.4288
STAN'S OUTDOOR INC--MS,", COLUMBUS, MS  39702",662-244-5565,,33.4957,-88.4273
CUSTOM GEAR---TN,"5361 MICHIE PEBBLE HILL RD., MICHIE, TN  38357",731-632-1780,,35.0864,-88.4265
ARROWSMITH'S,"2566 HWY 120, LAKE GENEVA, WI  53147",262-249-9933,,42.6124,-88.4179
ADDIS ARCHERY---IL,"105 PLANTERS ST., DIETERICH, IL  62424",217-925-5414,,39.0576,-88.3768
HULMES SPORTING GOODS--TN,"3735 HWY 641 SOUTH, PARIS, TN  38242",731-642-0561,,36.3544,-88.3337
"BROKEN ARROW ARCHERY, LLC--WI","865 SUPRISE ENDING RD., SEYMOUR, WI  54165",920-982-0769,,44.515,-88.3304
NOCK AND FEATHER---IL,"439 S. LAKE ST., AURORA, IL  60506",630-896-3854,,41.7531,-88.3282
KENTUCKY LAKE OUTDOOR WORLD,"163 KENNEDY AVE., CALVERT CITY, KY  42029",270-395-0427,,37.0044,-88.326
HINTON ARCHERY AND OUTDOORS--KY,"621 SOUTH 4TH ST., MURRAY, KY  42071",270-759-4600,,36.6017,-88.3028
"BUCK RUB OUTFITTERS, LTD--WI","N13 W28400 SILVERNAIL RD, PEWAUKEE, WI  53072",262-5470535,,43.0479,-88.2877
BUCKSTOP ARCHERY #1---IL,"661 SOUTH 8TH ST./RT 31, WEST DUNDEE, IL  60118",847-844-3337 ,,42.0981,-88.2829
ONE SHOT SPORTS--AL,"8930 SPICE POND RD., SEMMES, AL  36575",251-645-0403,,30.8077,-88.2623
BILLS ARCHERY---TN,"3530 Highway 79 North, PARIS, TN  38242",731-642-2040,,36.332,-88.2589
HUNTER'S HAVEN---IL,"803 W. ANTHONY DR., CHAMPAIGN, IL  61822",,,40.1368,-88.2574
MEAN V ARCHERY--IL,"1415 CO. R.  900E, CARMI, IL  62821",618-382-5455,,38.0852,-88.2077
S & D ARCHERY--IL,"1623 West Main Street, CARMI, IL  62821",618-599-1204,,38.0759,-88.1864
GREENUP ARCHERY---IL,"106 E. CUMBERLAND ST., GREENUP, IL  62428",217-923-3143,,39.2477,-88.1631
BK III ARCHERY--WI,"7957 WEST WIND LAKE ROAD, WIND LAKE, WI  53185",262-895-0141,,42.8285,-88.1553
FALLS ARCHERY CENTER---WI,"5038 CAL DR., WEST BEND, WI  53095",262-338-6898,,43.3735,-88.1482
MCCOY OUTDOOR CO.---AL,"3498 SPRING HILL AVE., MOBILE, AL  36608",251-473-1080,,30.7046,-88.1267
